intake_date,intake_type,intake_subtype,ken_jurisdiction,ken_zip,outcome_type,animal_id,animal_type,primary_breed,secondary_breed,person_id,src_zip,src_jurisdiction,person_id,own_zip,own_jurisdiction,microchip,microchip_bin
00:00.0,STRAY,OTC,LAGO VISTA,78645,ADOPTION,A739914,DOG,LABRADOR RETR,MIX,P372965,78645,TRAVIS,P619841,78747,NULL,985112008420384,1
00:00.0,STRAY,OTC,AUSTIN,78757,ADOPTION,A739872,CAT,DOMESTIC SH,MIX,P366125,78757,NULL,P619252,78702,NULL,985112008418397,1
00:00.0,STRAY,OTC,AUSTIN,78741,ADOPTION,A739882,DOG,GERM SHEPHERD,MIX,P617565,78741,NULL,P617916,78717,NULL,985112008450003,1
00:00.0,STRAY,OTC,AUSTIN,78723,RTO,A698849,DOG,REDBONE HOUND,MIX,P617563,78724,NULL,P552052,78724,NULL,985112004490873,1
00:00.0,STRAY,QUARANTINE,AUSTIN,78722,TRANSFER,A739879,CAT,DOMESTIC SH,MIX,P617552,78722,NULL,P070962,78752,AUSTIN,982000409643887,1
00:00.0,STRAY,OTC,AUSTIN,78753,TRANSFER,A739885,CAT,SIAMESE,MIX,P603143,78753,NULL,P070962,78752,AUSTIN,982000409926876,1
00:00.0,STRAY,OTC,AUSTIN,78754,TRANSFER,A739909,CAT,DOMESTIC MH,MIX,P602042,78754,NULL,P070962,78752,AUSTIN,982000408527925,1
00:00.0,STRAY,OTC,AUSTIN,78753,TRANSFER,A739908,CAT,DOMESTIC SH,MIX,P617589,78753,NULL,P070962,78752,AUSTIN,982000409938468,1
00:00.0,STRAY,OTC,MANOR,78653,ADOPTION,A739855,DOG,JACK RUSS TERR,MIX,P617511,78653,NULL,P408115,78759,NULL,985112008418579,1
00:00.0,STRAY,OTC,PFLUGERVILLE,78660,TRANSFER,A739919,CAT,DOMESTIC SH,MIX,P617614,78660,NULL,P083529,78703,AUSTIN,985112007847965,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A739867,DOG,CHIHUAHUA SH,MIX,P443061,78745,NULL,P199260,78733,NULL,106782842,1
00:00.0,STRAY,OTC,AUSTIN,78721,TRANSFER,A739911,DOG,PUG,NULL,P617601,78724,NULL,P343922,78749,NULL,985112008420360,1
00:00.0,STRAY,FIELD,AUSTIN,78741,ADOPTION,A739913,DOG,PIT BULL,MIX,P389954,78701,AUSTIN,P623244,78759,NULL,985112008418416,1
00:00.0,STRAY,OTC,AUSTIN,78744,RTO,A629092,DOG,PIT BULL,BLACK MOUTH CUR,P617611,78744,NULL,P617837,78744,NULL,985170000271225,1
00:00.0,STRAY,FIELD,AUSTIN,78742,ADOPTION,A739887,DOG,GERM SHEPHERD,MIX,P617555,78742,NULL,P618043,78729,NULL,985112008418677,1
00:00.0,STRAY,OTC,AUSTIN,78753,ADOPTION,A739874,DOG,GERM SHEPHERD,MIX,P617543,78753,NULL,P618076,78610,NULL,985112008418946,1
00:00.0,STRAY,OTC,MANOR,78653,ADOPTION,A739873,DOG,LABRADOR RETR,MIX,P084384,78653,MANOR,P618330,78748,NULL,985112008450107,1
00:00.0,STRAY,OTC,AUSTIN,78736,ADOPTION,A739870,CAT,DOMESTIC SH,MIX,P617531,78736,NULL,P618870,78669,NULL,985112008416186,1
00:00.0,STRAY,OTC,AUSTIN,78759,ADOPTION,A739878,DOG,AMERICAN STAFF,MIX,P617551,78759,NULL,P618851,78605,NULL,985112008421007,1
00:00.0,STRAY,FIELD,AUSTIN,78753,TRANSFER,A739895,DOG,POODLE MIN,SCHNAUZER MIN,NULL,NULL,NULL,P523421,77387,NULL,985112008416726,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A739876,DOG,CHIHUAHUA LH,DACHSHUND,P452607,78745,NULL,P452607,78745,NULL,985112008418198,1
00:00.0,STRAY,OTC,AUSTIN,78702,RTO,A739898,CAT,DOMESTIC SH,MIX,P408301,78744,AUSTIN,P408301,78744,AUSTIN,985112004317582,1
00:00.0,STRAY,FIELD,AUSTIN,78721,RTO,A739892,DOG,AUST SHEPHERD,MIX,P617562,,NULL,P284130,78721,NULL,985112008450870,1
00:00.0,STRAY,FIELD,AUSTIN,78721,RTO,A739891,DOG,PUG,BEAGLE,P617562,,NULL,P284130,78721,NULL,985111000188738,1
00:00.0,STRAY,FIELD,AUSTIN,78721,RTO,A739893,DOG,AUST CATTLE DOG,MIX,P617562,,NULL,P284130,78721,NULL,985112008450502,1
00:00.0,STRAY,FIELD,AUSTIN,78702,RTO,A739881,DOG,CHIHUAHUA SH,MIX,P103041,78702,AUSTIN,P551271,78752,NULL,839567043,1
00:00.0,STRAY,OTC,LAGO VISTA,78645,ADOPTION,A739915,DOG,FLAT COAT RETR,MIX,P372965,78645,TRAVIS,P111571,78765,NULL,985112008419387,1
00:00.0,STRAY,OTC,PFLUGERVILLE,78660,RTO,A739845,DOG,PIT BULL,MIX,P617503,78728,NULL,P118864,78758,NULL,985112003166388,1
00:00.0,STRAY,OTC,AUSTIN,78744,ADOPTION,A739832,DOG,MIN PINSCHER,MIX,P449716,78701,NULL,P165453,78748,NULL,985112008452035,1
00:00.0,STRAY,OTC,DEL VALLE,78617,RTO,A728168,DOG,GREAT PYRENEES,MIX,P617376,78728,NULL,P596801,78617,NULL,985112004779304,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A739837,CAT,MANX,MIX,P604978,78745,NULL,P508868,78751,NULL,985112008418166,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A739841,CAT,MANX,MIX,P604978,78745,NULL,P508868,78751,NULL,985112008450936,1
00:00.0,STRAY,FIELD,TRAVIS,78617,RTO,A739782,DOG,GERM SHEPHERD,MIX,P389954,78701,AUSTIN,P617499,78617,NULL,985112007454683,1
00:00.0,STRAY,FIELD,TRAVIS,78617,RTO,A739784,DOG,JACK RUSS TERR,MIX,P389954,78701,AUSTIN,P617499,78617,NULL,985112008416601,1
00:00.0,STRAY,QUARANTINE,AUSTIN,78752,ADOPTION,A739766,CAT,DOMESTIC SH,MIX,P606918,78752,NULL,P623290,78704,NULL,985112008451915,1
00:00.0,STRAY,OTC,AUSTIN,78617,ADOPTION,A739783,DOG,LABRADOR RETR,MIX,P393495,78617,TRAVIS,P618647,92277,NULL,985112008416645,1
00:00.0,STRAY,OTC,AUSTIN,78744,RTO,A739804,DOG,MALTESE,MIX,P617450,78741,NULL,P617695,78744,NULL,985112002815718,1
00:00.0,STRAY,OTC,AUSTIN,78744,RTO,A739806,DOG,LHASA APSO,POODLE MIN,P617450,78741,NULL,P617695,78744,NULL,985112008450989,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A739839,CAT,DOMESTIC SH,MIX,P604978,78745,NULL,P384946,78704,NULL,985112008450753,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A739838,CAT,MANX,MIX,P604978,78745,NULL,P384946,78704,NULL,985112008418845,1
00:00.0,STRAY,OTC,AUSTIN,78723,ADOPTION,A738773,DOG,PIT BULL,MIX,P421245,78723,NULL,P624911,78748,NULL,981020017734379,1
00:00.0,STRAY,OTC,AUSTIN,78745,RTO,A733430,DOG,CHIHUAHUA SH,MIX,P617407,78745,NULL,P605565,NULL,NULL,0A131E7375,1
00:00.0,STRAY,OTC,AUSTIN,78749,RTO,A739843,DOG,LABRADOR RETR,MIX,P617496,NULL,NULL,NULL,NULL,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78704,TRANSFER,A739835,DOG,JACK RUSS TERR,MIX,P617481,78744,AUSTIN,P081543,78155,NULL,985112008449983,1
00:00.0,STRAY,OTC,AUSTIN,78704,TRANSFER,A739836,DOG,JACK RUSS TERR,MIX,P617481,78744,AUSTIN,P081543,78155,NULL,985112008420132,1
00:00.0,STRAY,OTC,AUSTIN,78721,TRANSFER,A739820,CAT,DOMESTIC SH,MIX,P617466,78757,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78721,TRANSFER,A739822,CAT,DOMESTIC SH,MIX,P617466,78757,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78721,TRANSFER,A739821,CAT,DOMESTIC SH,MIX,P617466,78757,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,EMERG CLC,AUSTIN,78704,RTO,A739767,DOG,PUG,MIX,NULL,NULL,NULL,P232580,78741,NULL,985112008416063,1
00:00.0,STRAY,OTC,TRAVIS,78660,TRANSFER,A739844,CAT,DOMESTIC SH,MIX,P617498,78660,NULL,P070962,78752,AUSTIN,982000409666054,1
00:00.0,STRAY,OTC,AUSTIN,78741,TRANSFER,A739823,CAT,DOMESTIC SH,MIX,P617386,78741,AUSTIN,P070962,78752,AUSTIN,982000408529381,1
00:00.0,STRAY,OTC,AUSTIN,78741,TRANSFER,A739833,CAT,DOMESTIC SH,MIX,P617386,78741,AUSTIN,P070962,78752,AUSTIN,982000409930751,1
00:00.0,STRAY,OTC,AUSTIN,78721,TRANSFER,A739800,CAT,DOMESTIC SH,MIX,P617442,78721,NULL,P070962,78752,AUSTIN,982000408529774,1
00:00.0,STRAY,OTC,AUSTIN,78721,TRANSFER,A739799,CAT,DOMESTIC SH,MIX,P617442,78721,NULL,P070962,78752,AUSTIN,982000408529110,1
00:00.0,STRAY,OTC,AUSTIN,78745,TRANSFER,A739774,CAT,DOMESTIC SH,MIX,P617410,78748,NULL,P070962,78752,AUSTIN,982000408528151,1
00:00.0,STRAY,OTC,AUSTIN,78745,TRANSFER,A739775,CAT,DOMESTIC MH,NULL,P617410,78748,NULL,P070962,78752,AUSTIN,982000408529642,1
00:00.0,STRAY,OTC,AUSTIN,78728,TRANSFER,A738949,CAT,DOMESTIC SH,MIX,P194689,78728,NULL,P070962,78752,AUSTIN,982000408513008,1
00:00.0,STRAY,OTC,AUSTIN,78757,TRANSFER,A739776,DOG,CHIHUAHUA SH,MIX,P617412,78757,NULL,P352018,78717,NULL,985112008449637`,1
00:00.0,STRAY,OTC,AUSTIN,78723,ADOPTION,A739812,DOG,ANATOL SHEPHERD,GERM SHEPHERD,P617454,78734,NULL,P617906,78641,NULL,985112008419019,1
00:00.0,STRAY,OTC,AUSTIN,78753,ADOPTION,A739802,DOG,BEAGLE,LABRADOR RETR,P070962,78752,AUSTIN,P617996,78640,NULL,985112008419283,1
00:00.0,STRAY,OTC,AUSTIN,78741,ADOPTION,A739780,CAT,DOMESTIC LH,MIX,P386095,765499,NULL,P617549,78613,NULL,985112008451596,1
00:00.0,STRAY,OTC,AUSTIN,78745,RTO,A739787,DOG,WEST HIGHLAND,MIX,P617428,78745,NULL,P356658,78745,NULL,985112008450190,1
00:00.0,STRAY,OTC,AUSTIN,78758,RTO,A739834,DOG,PIT BULL,MIX,P617477,78759,NULL,P617545,78758,NULL,985112008419025,1
00:00.0,STRAY,OTC,AUSTIN,78704,ADOPTION,A739797,CAT,DOMESTIC SH,MIX,P617441,78704,NULL,P617824,78745,NULL,985112008450876,1
00:00.0,STRAY,OTC,AUSTIN,78704,ADOPTION,A739798,CAT,DOMESTIC SH,MIX,P617441,78704,NULL,P617824,78745,NULL,985112008451894,1
00:00.0,STRAY,OTC,AUSTIN,78735,ADOPTION,A739831,DOG,MIN PINSCHER,MIX,P617474,78735,NULL,P617845,78753,NULL,985112008451447,1
00:00.0,STRAY,OTC,AUSTIN,78741,ADOPTION,A739781,CAT,DOMESTIC SH,NULL,P386095,765499,NULL,P618235,78681,NULL,98511208451563,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A739840,CAT,DOMESTIC SH,MIX,P604978,78745,NULL,P619038,78741,NULL,985112008420122,1
00:00.0,STRAY,OTC,AUSTIN,78704,RTO,A739842,DOG,GOLDEN RETR,MIX,P617490,78704,NULL,P424678,78227,NULL,985112008069381,1
00:00.0,STRAY,FIELD,AUSTIN,78724,RTO,A594919,DOG,PIT BULL,MIX,P617406,,NULL,P398814,78724,NULL,4C026B274A,1
00:00.0,STRAY,OTC,AUSTIN,78705,ADOPTION,A739790,DOG,CATAHOULA,MIX,P617432,78705,NULL,P619868,78751,NULL,985112008416288,1
00:00.0,STRAY,OTC,AUSTIN,78660,ADOPTION,A739706,DOG,CHIHUAHUA SH,MIX,P617277,NULL,NULL,P617417,76549,NULL,985112008418912,1
00:00.0,STRAY,FIELD,AUSTIN,78721,RTO,A733250,DOG,PIT BULL,MIX,P389954,78701,AUSTIN,P617356,78721,NULL,985112007310168,1
00:00.0,STRAY,FIELD,AUSTIN,78721,RTO,A733249,DOG,PIT BULL,MIX,P389954,78701,AUSTIN,P617356,78721,NULL,981020015347404,1
00:00.0,STRAY,FIELD,AUSTIN,78744,ADOPTION,A739752,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P618612,78704,NULL,985112008419023,1
00:00.0,STRAY,FIELD,TRAVIS,78669,ADOPTION,A739750,DOG,CHIHUAHUA SH,MIX,P345022,78734,NULL,P617850,78704,NULL,985112008418182,1
00:00.0,STRAY,FIELD,TRAVIS,78669,ADOPTION,A739751,DOG,CHIHUAHUA SH,MIX,P345022,78734,NULL,P617850,78704,NULL,985112008418846,1
00:00.0,STRAY,OTC,AUSTIN,78753,ADOPTION,A739764,DOG,BEAGLE,MIX,P617360,78758,NULL,P617792,78757,NULL,981020017336067,1
00:00.0,STRAY,OTC,AUSTIN,78723,ADOPTION,A716013,DOG,LABRADOR RETR,MIX,P580554,NULL,NULL,P618881,78729,NULL,985112006401577,1
00:00.0,STRAY,OTC,AUSTIN,78747,RTO,A739732,DOG,MIN PINSCHER,DACHSHUND,P617302,78704,NULL,P617413,78746,NULL,985112008450401,1
00:00.0,STRAY,OTC,AUSTIN,78752,ADOPTION,A637245,DOG,LABRADOR RETR,MIX,P616512,78752,NULL,P620433,78749,NULL,985112000005573,1
00:00.0,STRAY,OTC,AUSTIN,78754,TRANSFER,A739694,CAT,DOMESTIC SH,MIX,P251627,78737,NULL,P070962,78752,AUSTIN,982000408529522,1
00:00.0,STRAY,FIELD,TRAVIS,78669,TRANSFER,A739749,DOG,CHIHUAHUA SH,MIX,P345022,78734,NULL,P070962,78752,AUSTIN,985112008450740,1
00:00.0,STRAY,OTC,AUSTIN,78741,TRANSFER,A739733,DOG,CHIHUAHUA SH,MIX,P547901,78741,AUSTIN,P070962,78752,AUSTIN,985112008416170,1
00:00.0,STRAY,OTC,AUSTIN,78704,ADOPTION,A739712,CAT,DOMESTIC SH,MIX,P617291,78741,NULL,P454306,78745,NULL,985112007319899,1
00:00.0,STRAY,OTC,AUSTIN,78719,TRANSFER,A739711,DOG,PIT BULL,MIX,P617280,78155,NULL,P083529,78703,AUSTIN,985112008429392,1
00:00.0,STRAY,OTC,AUSTIN,78745,TRANSFER,A739705,CAT,DOMESTIC SH,MIX,P255815,78745,NULL,P083529,78703,AUSTIN,985112008450264,1
00:00.0,STRAY,OTC,AUSTIN,78741,RTO,A605591,DOG,AMERICAN STAFF,MIX,P617310,NULL,NULL,P025599,78741,AUSTIN,4C196C5419,1
00:00.0,STRAY,FIELD,AUSTIN,78758,ADOPTION,A739724,DOG,LABRADOR RETR,CHINESE SHARPEI,P617265,78758,NULL,P623398,78748,NULL,985112008416074,1
00:00.0,STRAY,OTC,TRAVIS,78654,ADOPTION,A739745,CAT,DOMESTIC SH,MIX,P287423,78654,NULL,P619955,78745,NULL,985112007309238,1
00:00.0,STRAY,OTC,AUSTIN,78758,ADOPTION,A739704,DOG,PIT BULL,MIX,P070962,78752,AUSTIN,P281058,78664,NULL,985112008450383,1
00:00.0,STRAY,OTC,AUSTIN,78702,ADOPTION,A739761,CAT,DOMESTIC SH,MIX,P083529,78703,AUSTIN,P618006,78741,NULL,985112007310782,1
00:00.0,STRAY,FIELD,AUSTIN,78744,ADOPTION,A739753,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P618502,78745,NULL,985112008449392,1
00:00.0,STRAY,FIELD,AUSTIN,78744,RTO,A739684,CAT,DOMESTIC SH,MIX,P103041,78702,AUSTIN,P210212,78744,NULL,0A12704318,1
00:00.0,STRAY,FIELD,AUSTIN,78704,TRANSFER,A739765,DOG,GREAT PYRENEES,MIX,NULL,NULL,NULL,P132600,78602,NULL,985112008416123,1
00:00.0,STRAY,OTC,AUSTIN,78704,ADOPTION,A739702,CAT,DOMESTIC MH,NULL,P560406,78747,NULL,P073802,78748,AUSTIN,985112008416415,1
00:00.0,STRAY,FIELD,TRAVIS,78653,RTO,A739663,DOG,SIBERIAN HUSKY,MIX,P106011,78767,NULL,P286420,78653,TRAVIS,985112007312379,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A739630,CAT,DOMESTIC SH,MIX,P617164,78741,NULL,P196639,78735,NULL,985112007308406,1
00:00.0,STRAY,OTC,TRAVIS,78724,ADOPTION,A739676,DOG,GREAT PYRENEES,MIX,P617214,78705,NULL,P257879,78650,NULL,985112007308484,1
00:00.0,STRAY,OTC,AUSTIN,78758,TRANSFER,A739629,DOG,DACHSHUND,NULL,P617160,78758,NULL,P115322,78720,NULL,985112007309536,1
00:00.0,STRAY,OTC,AUSTIN,78749,RTO,A739622,CAT,DOMESTIC LH,MIX,P617157,78744,NULL,P428988,78744,AUSTIN,985112006297662,1
00:00.0,STRAY,OTC,TRAVIS,78652,ADOPTION,A739639,CAT,DOMESTIC SH,MIX,P176272,78652,NULL,P617460,78704,NULL,985112007312947,1
00:00.0,STRAY,OTC,AUSTIN,78744,TRANSFER,A739672,DOG,BORDER TERRIER,MIX,P134238,78701,NULL,P523421,77387,NULL,985112007309252,1
00:00.0,STRAY,FIELD,TRAVIS,78617,RTO,A739664,DOG,PIT BULL,MIX,P617186,78617,NULL,P618091,78617,NULL,985112008418945,1
00:00.0,STRAY,OTC,TRAVIS,78724,ADOPTION,A739673,DOG,LABRADOR RETR,MIX,P617214,78705,NULL,P598544,78726,AUSTIN,985112007310107,1
00:00.0,STRAY,OTC,TRAVIS,78652,ADOPTION,A739636,CAT,DOMESTIC SH,MIX,P176272,78652,NULL,P617612,78641,NULL,985112007309065,1
00:00.0,STRAY,OTC,TRAVIS,78652,ADOPTION,A739637,CAT,DOMESTIC SH,MIX,P176272,78652,NULL,P617612,78641,NULL,985112007309022,1
00:00.0,STRAY,OTC,TRAVIS,78652,ADOPTION,A739635,CAT,DOMESTIC SH,MIX,P176272,78652,NULL,P560066,78725,NULL,985112007311920,1
00:00.0,STRAY,OTC,AUSTIN,78737,RTO,A669399,DOG,PIT BULL,MIX,P617196,78739,NULL,P601182,78737,NULL,985112002656911,1
00:00.0,STRAY,FIELD,AUSTIN,78744,RTO,A739649,DOG,CHIHUAHUA SH,MIX,NULL,NULL,NULL,P589164,78744,NULL,985112008418485,1
00:00.0,STRAY,FIELD,AUSTIN,78744,RTO,A739650,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P589164,78744,NULL,985112007312939,1
00:00.0,STRAY,FIELD,AUSTIN,78744,RTO,A734367,DOG,POINTER,MIX,NULL,NULL,NULL,P589164,78744,NULL,985112007878133,1
00:00.0,STRAY,OTC,AUSTIN,78745,TRANSFER,A739654,CAT,DOMESTIC SH,MIX,P617185,78745,NULL,NULL,NULL,NULL,982000408528700,1
00:00.0,STRAY,OTC,AUSTIN,78704,TRANSFER,A739667,CAT,DOMESTIC SH,MIX,P617205,78704,NULL,NULL,NULL,NULL,982000408529764,1
00:00.0,STRAY,OTC,AUSTIN,78704,TRANSFER,A739642,CAT,DOMESTIC MH,NULL,P307470,78704,NULL,NULL,NULL,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78753,TRANSFER,A739653,CAT,DOMESTIC SH,MIX,P077325,78753,NULL,NULL,NULL,NULL,982000409533941,1
00:00.0,STRAY,OTC,AUSTIN,78744,ADOPTION,A739606,CAT,DOMESTIC LH,MIX,P617138,78744,NULL,P168177,78660,NULL,985112007311781,1
00:00.0,STRAY,OTC,MANOR,78653,RTO,A491818,DOG,AUST CATTLE DOG,MIX,P127261,78621,NULL,P261198,78653,NULL,492A3B3076,1
00:00.0,STRAY,OTC,TRAVIS,78748,TRANSFER,A739620,DOG,POINTER,MIX,P617151,78610,NULL,P083529,78703,AUSTIN,985112008419027,1
00:00.0,STRAY,OTC,AUSTIN,78758,ADOPTION,A739614,DOG,FINNISH SPITZ,AUST SHEPHERD,P617145,78758,NULL,P310359,78724,TRAVIS,985112008419496,1
00:00.0,STRAY,OTC,AUSTIN,78702,RTO,A739671,CAT,DOMESTIC SH,MIX,P441856,78702,AUSTIN,P617212,78653,NULL,981020019279170,1
00:00.0,STRAY,OTC,AUSTIN,78753,ADOPTION,A739652,CAT,DOMESTIC SH,MIX,P077325,78753,NULL,P616825,78748,NULL,985112007319767,1
00:00.0,STRAY,OTC,AUSTIN,78729,RTO,A737626,DOG,BLACK MOUTH CUR,PIT BULL,P617215,78703,NULL,P613466,77829,NULL,982000402235134,1
00:00.0,STRAY,OTC,TRAVIS,78724,ADOPTION,A739675,DOG,LABRADOR RETR,MIX,P617214,78705,NULL,P573323,78745,NULL,985112007312934,1
00:00.0,STRAY,OTC,TRAVIS,78724,ADOPTION,A739674,DOG,LABRADOR RETR,MIX,P617214,78705,NULL,P573323,78745,NULL,985112007311552,1
00:00.0,STRAY,OTC,TRAVIS,78652,ADOPTION,A739640,CAT,DOMESTIC SH,MIX,P176272,78652,NULL,P524991,78748,NULL,985112007310356,1
00:00.0,STRAY,OTC,TRAVIS,78719,TRANSFER,A739619,DOG,SIBERIAN HUSKY,NULL,P597404,78616,NULL,P488364,75011,NULL,985112008418561,1
00:00.0,STRAY,OTC,AUSTIN,78702,ADOPTION,A739666,DOG,BLACK MOUTH CUR,MIX,P545440,78702,NULL,P488376,78723,NULL,985112007311293,1
00:00.0,STRAY,OTC,AUSTIN,78753,ADOPTION,A739669,CAT,DOMESTIC SH,MIX,P135347,78753,TRAVIS,P619277,78752,NULL,985112007068180,1
00:00.0,STRAY,OTC,AUSTIN,78758,ADOPTION,A739616,CAT,DOMESTIC MH,MIX,P617145,78758,NULL,P619225,78731,NULL,985112007309457,1
00:00.0,STRAY,OTC,AUSTIN,78723,RTO,A739665,DOG,MALTESE,MIX,P591756,78702,NULL,P617211,78702,NULL,981020015132789,1
00:00.0,STRAY,OTC,PFLUGERVILLE,78660,RTO,A739549,DOG,LABRADOR RETR,MIX,P617055,78660,NULL,P617078,78754,NULL,985112008418305,1
00:00.0,STRAY,OTC,AUSTIN,78754,ADOPTION,A739561,CAT,DOMESTIC SH,MIX,P617073,78754,NULL,P617350,78745,NULL,985112007312450,1
00:00.0,STRAY,OTC,AUSTIN,78729,ADOPTION,A739576,CAT,DOMESTIC SH,MIX,P617094,NULL,NULL,P619607,78957,NULL,985112008418935,1
00:00.0,STRAY,OTC,AUSTIN,78729,ADOPTION,A739577,CAT,DOMESTIC SH,MIX,P617094,NULL,NULL,P619607,78957,NULL,985112008418747,1
00:00.0,STRAY,OTC,AUSTIN,78729,ADOPTION,A739578,CAT,DOMESTIC SH,MIX,P617094,NULL,NULL,P619607,78957,NULL,985112008418792,1
00:00.0,STRAY,FIELD,AUSTIN,78721,ADOPTION,A739523,DOG,GERM SHEPHERD,MIX,P998385,78721,NULL,P618457,76182,NULL,985112004613297,1
00:00.0,STRAY,OTC,PFLUGERVILLE,78660,TRANSFER,A739580,DOG,PEKINGESE,MIX,P449835,78660,NULL,P140290,78766,NULL,985112008450267,1
00:00.0,STRAY,OTC,AUSTIN,78724,ADOPTION,A739539,CAT,DOMESTIC LH,MIX,P617036,78724,NULL,P135110,78660,NULL,985112008450694,1
00:00.0,STRAY,OTC,AUSTIN,78730,ADOPTION,A739582,DOG,AUST CATTLE DOG,MIX,P617097,76706,NULL,P259280,78704,AUSTIN,985112008419138,1
00:00.0,STRAY,OTC,AUSTIN,78758,ADOPTION,A739566,DOG,CAROLINA DOG,MIX,P617080,78717,NULL,P617808,78729,NULL,985112008451038,1
00:00.0,STRAY,FIELD,AUSTIN,78744,ADOPTION,A739572,DOG,CATAHOULA,MIX,P617047,,NULL,P619377,78660,NULL,985112007312316,1
00:00.0,STRAY,OTC,AUSTIN,78758,RTO,A739550,DOG,LABRADOR RETR,NULL,P600368,78758,NULL,P617076,78758,NULL,981020003477328,1
00:00.0,STRAY,OTC,AUSTIN,78748,RTO,A739586,DOG,LABRADOR RETR,POODLE MIN,P353540,78748,NULL,P617140,78748,NULL,9.85112E+15,1
00:00.0,STRAY,OTC,AUSTIN,78748,RTO,A739587,DOG,PIT BULL,MIX,P353540,78748,NULL,P617140,78748,NULL,985112008450182,1
00:00.0,STRAY,OTC,AUSTIN,78745,ADOPTION,A739567,DOG,LABRADOR RETR,MIX,P617085,78744,NULL,P115236,78745,NULL,985112008450257,1
00:00.0,STRAY,OTC,AUSTIN,78702,TRANSFER,A739535,DOG,LABRADOR RETR,MIX,P526450,78701,NULL,P070962,78752,AUSTIN,985112008450220,1
00:00.0,STRAY,OTC,TRAVIS,78617,TRANSFER,A739532,CAT,DOMESTIC MH,MIX,P617021,78617,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,ROUND ROCK,OUTSI JURIS,TRANSFER,A739581,CAT,DOMESTIC SH,MIX,P617099,NULL,NULL,P083529,78703,AUSTIN,985112008450172,1
00:00.0,STRAY,OTC,AUSTIN,78741,TRANSFER,A739583,DOG,PIT BULL,MIX,P617101,78704,NULL,P083529,78703,AUSTIN,985112008418590,1
00:00.0,STRAY,FIELD,AUSTIN,78721,RTO,A715542,DOG,GERM SHEPHERD,MIX,NULL,NULL,NULL,P180294,78721,NULL,985112004524241,1
00:00.0,STRAY,OTC,AUSTIN,78748,TRANSFER,A739585,DOG,LABRADOR RETR,MIX,P306893,78748,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78748,TRANSFER,A739584,DOG,LABRADOR RETR,MIX,P306893,78748,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,78753,ADOPTION,A739574,CAT,DOMESTIC LH,MIX,P617092,NULL,NULL,P394504,78602,AUSTIN,985112008416627,1
00:00.0,STRAY,OTC,AUSTIN,78759,ADOPTION,A739537,DOG,JACK RUSS TERR,MIX,P617031,78729,NULL,P617679,78669,NULL,985112008450661,1
00:00.0,STRAY,FIELD,AUSTIN,78721,RTO,A739524,DOG,LABRADOR RETR,SIBERIAN HUSKY,NULL,NULL,NULL,P617535,77013,NULL,985112008450935,1
00:00.0,STRAY,OTC,AUSTIN,78751,ADOPTION,A739560,DOG,POINTER,MIX,P617074,78751,NULL,P617901,78759,NULL,985112007310867,1
00:00.0,STRAY,OTC,AUSTIN,78725,RTO,A739588,DOG,PIT BULL,MIX,P616491,78725,NULL,P617147,78725,NULL,985121009135575,1
00:00.0,STRAY,OTC,AUSTIN,78724,RTO,A730415,DOG,PIT BULL,MIX,P617038,NULL,NULL,P600073,78705,AUSTIN,985112004778872,1
00:00.0,STRAY,OTC,AUSTIN,78741,ADOPTION,A739520,CAT,DOMESTIC SH,MIX,P616997,78741,NULL,P611532,78634,NULL,985112008418954,1
00:00.0,STRAY,OTC,AUSTIN,78702,ADOPTION,A718744,DOG,ROTTWEILER,NULL,P523289,78665,NULL,P617823,78653,NULL,985112005047235,1
00:00.0,STRAY,OTC,AUSTIN,78748,RTO,A732646,DOG,LABRADOR RETR,MIX,P521161,78610,NULL,P604963,78610,NULL,985112007851783,1
00:00.0,STRAY,OTC,AUSTIN,78702,RTO,A739430,DOG,AMER BULLDOG,MIX,P134238,78701,NULL,P616918,78702,NULL,981020005287505,1
